id,price,beds,bathrooms,area,price_per_sqm,title,location,listing_date,listing_url,verified,deal_score,deal_label,deal_reasons,analyzed_at,is_actionable
aHR0cHM6Ly93,9000000,4,4,350,25714,"3-BEDROOM APARTMENT / FINISHED / IMMEDIATE OCCUPANCY / FOR SALE IN INSTALLMENTS
UP TO 7 YEARS IN ARABESQUE COMPOUND - FUSTAT - CAIRO","3rd Settlement, New Cairo•",25 minutes ago,https://www.dubizzle.com.egundefined,No,6,Normal 🟡,"Good PPM 💰, Family Size 🛏",2026-04-10T15:39:00.960Z,FALSE
aHR0cHM6Ly93,14400000,3,3,234,61538,Property Hills One 1,"Hyde Park New Cairo Compound, 5th Settlement•",2 weeks ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Family Size 🛏,2026-04-10T15:39:00.961Z,FALSE
aHR0cHM6Ly93,6671010,3,3,155,43039,Green Home,"Mountain View iCity Compound, 5th Settlement•",18 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.961Z,FALSE
aHR0cHM6Ly93,7500000,3,3,185,40541,الطفره العقاريه,"The Square Compound, 5th Settlement•",18 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.961Z,FALSE
aHR0cHM6Ly93,14000000,3,3,180,77778,4 C,"Taj City Compound, 1st Settlement•",18 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.961Z,FALSE
aHR0cHM6Ly93,7000000,2,2,142,49296,"UNDER MARKET PRICE, DUPLEX 234 FOR SALE BAHRY READY TO MOVE, VIEW LANDSCAPE,
VERY PRIME LOCATION IN HYDE PARK, FIFTH SETTLEMENT","Palm Hills New Cairo Compound, 5th Settlement•",19 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,New Listing ⚡,2026-04-10T15:39:00.961Z,FALSE
aHR0cHM6Ly93,10100000,3,2,166,60843,155 SQM APARTMENT FOR SALE IN MOUNTAIN VIEW I_CITY NEW CAIRO WITH LAGOON VIEW,"Taj City Compound, 1st Settlement•",19 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.961Z,FALSE
aHR0cHM6Ly93,5162000,2,2,135,38237,"APARTMENT 185 M PRIME LOCATION IN THE SQUARE SABBOUR BEHIND HYDEPARK READY TO
MOVE","Mountain View iCity Compound, 5th Settlement•",20 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,New Listing ⚡,2026-04-10T15:39:00.961Z,FALSE
aHR0cHM6Ly93,6850000,3,2,164,41768,"READY TO MOVE GROUND APARTMENT WITH GARDEN FOR SALE IN TAJ CITY TAJ SULTAN PRIME
LOCATION FULLY FINISHED SEMI FURNISHED READY TO MOVE","Mountain View iCity Compound, 5th Settlement•",20 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.962Z,FALSE
aHR0cHM6Ly93,14000000,2,2,130,107692,APARTMENT IN PALM HILLS NEW CAIRO PRIME LOCATION WIDE GARDEN VIEW,"Lake view Residence Compound, 5th Settlement•",20 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-10T15:39:00.962Z,FALSE
aHR0cHM6Ly93,10300000,2,2,98,105102,"APARTMENT FOR SALE ON THE SUEZ ROAD WITH A VIEW GARDEN IN A PRIME LOCATION
MINUTES FROM MADINARY REHAB AND NEAR MIVIDA FIFTH SETTLEMENT","Hyde Park Central, New Cairo•",20 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-10T15:39:00.962Z,FALSE
aHR0cHM6Ly93,4750000,2,2,92,51630,APARTMENT RESALE PRIME LOCATION UNDER MARKET PRICE,"Madinaty, Cairo•",20 hours ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,New Listing ⚡,2026-04-10T15:39:00.962Z,FALSE
aHR0cHM6Ly93,5900000,3,4,205,28780,APARTMENT WITH GARDEN-UNDER MARKET PRICE READY,"Green Square, Mostakbal City•",3 hours ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Good PPM 💰, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.962Z,FALSE
aHR0cHM6Ly93,12500000,3,4,280,44643,"APARTMENT WITH PRIVATE GARDEN READY TO MOVE WITH VERY PRIME LOCATION FOR SALE
VIEW LANDSCAPE SEMI FURNISHED AT COMPOUND LAKE VIEW RESIDENCE","Jayd Compound, 5th Settlement•",3 hours ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.963Z,FALSE
aHR0cHM6Ly93,4125000,2,2,129,31977,"APARTMENT+ROOF WITH DOWN PAYMENT : 1.3M!! INSTALLMENT TILL 2035 PRIME LOCATION
FOR SALE VIEW LANDSCAPE AT COMPOUND HYDE PARK CENTRAL","Talala, New Heliopolis•",3 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, New Listing ⚡",2026-04-10T15:39:00.963Z,FALSE
aHR0cHM6Ly93,8765000,3,3,165,53121,"APARTMENT READY TO MOVE VERY PRIME LOCATION FOR SALE VIEW LANDSCAPE FULLY
FINISHED AT MADINATY TALAAT MOSTAFA","Creek Town Compound, 5th Settlement•",3 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.963Z,FALSE
aHR0cHM6Ly93,6805792,3,2,145,46936,"PENTHOUSE 205M WITH ROOF 60M PRIME LOCATION READY TO MOVE IN GREEN SQUARE
MOSTAKBAL CITY","Blue Tree Compound, 5th Settlement•",3 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.963Z,FALSE
aHR0cHM6Ly93,13210814,3,3,175,75490,"DUPLEX 280 UNDER MARKET PRICE GROUND FLOOR WITH GARDEN IN JAYD IN FRONT OF REHAB
DELIVERED FULLY FINISHED PRIME LOCATION","Fifth Square Compound, 5th Settlement•",3 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.963Z,FALSE
aHR0cHM6Ly93,4000000,2,2,136,29412,"2 BEDROOM APARTMENT FOR SALE IN TALALA COMPOUND FULLY FINISHED INSTALLMENTS OVER
15 YEARS LOWEST DOWN PAYMENT","1st Settlement, New Cairo•",3 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, New Listing ⚡",2026-04-10T15:39:00.964Z,FALSE
aHR0cHM6Ly93,5250000,2,1,99,53030,"3 BEDROOMS IN CREEK TOWN LOWEST PRICE IN THE MARKET READY TO MOVE PRIME LOCATION
LAKE VIEW","Rehab City, New Cairo•",3 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-10T15:39:00.964Z,FALSE
aHR0cHM6Ly93,14500000,3,3,234,61966,"APARTMENT PRIME LOCATION WITH LOW DOWN PAYMENT AND LONGEST INSTALLMENT PLAN IN
BLUE TREE COMPOUND BY SKY AD","Village Gate Compound, 5th Settlement•",4 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.964Z,FALSE
aHR0cHM6Ly93,6000000,3,2,124,48387,"APARTMENT OVERLOOKING LANDSCAPE GREENERY FULLY FINISHED WITH AC'S IN FIFTH
SQUARE WITH DOWN-PAYMENT AND INSTALLMENTS","Madinaty, Cairo•",4 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.964Z,FALSE
aHR0cHM6Ly93,8500000,3,3,160,53125,"A STUNNING APARTMENT WITH A PRIME LOCATION OVERLOOKING CAIRO AIRPORT IN THE
FIRST BUSINESS DISTRICT, FEATURING A BEAUTIFUL GARDEN AND A 50% DISCOUNT.","Rehab City, New Cairo•",4 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.964Z,FALSE
aHR0cHM6Ly93,12500000,3,2,167,74850,"GROUND FLOOR APARTMENT, 99 SQ M, TWO BEDROOMS, FULLY FINISHED, FOR SALE MINUTES
FROM AL REHAB – IMMEDIATE OCCUPANCY AND 10-YEAR INSTALLMENTS","Amorada Compound, 5th Settlement•",4 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.965Z,FALSE
aHR0cHM6Ly93,9500000,3,2,200,47500,فيو مفتوح غير مجروحه,"Heliopolis, Cairo•",4 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.965Z,FALSE
aHR0cHM6Ly93,8000000,3,3,210,38095,"FOR SALE IN AL REHAB CITY: A UNIQUE OPPORTUNITY FOR IMMEDIATE OCCUPANCY IN THE
NEW PHASE 5. A PRIME LOCATION COMBINING AMENITIES AND TRANQUILITY.","Bloomfields, Mostakbal City•",4 hours ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.965Z,FALSE
aHR0cHM6Ly93,7600000,4,4,205,37073,"APARTMENT FOR SALE, IMMEDIATE OCCUPANCY IN AL MARASEM RESALE","Bloomfields, Mostakbal City•",4 hours ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.965Z,FALSE
aHR0cHM6Ly93,4700000,3,2,158,29747,شقة ٢٠٠ م للبيع على شارع العروبة,"Al Maqsad, New Capital City•",4 hours ago,https://www.dubizzle.com.egnull,No,9,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.966Z,FALSE
aHR0cHM6Ly93,6200000,3,2,165,37576,"APARTMENT 210M ( DP: 4,247,000 ) AT BLOOMFIELDS","EL Patio ORO Compound, 5th Settlement•",4 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:39:00.966Z,FALSE
aHR0cHM6Ly93,2870000,1,1,60,47833,APARTMENT FOR SALE AT BLOOMFIELDS,"Rehab City, New Cairo•",4 hours ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Budget Friendly 💚, New Listing ⚡",2026-04-10T15:39:00.966Z,FALSE
aHR0cHM6Ly93,4000000,3,3,160,25000,APARTMENT READY TO MOVE ( 205 M ) LANDSCAPE VIEW AT BLOOMFIELDS,"Rehab City, New Cairo•",31 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-10T15:39:00.966Z,FALSE
aHR0cHM6Ly93,4575000,3,2,107,42757,"APARTMENT FOR SALE READY TO MOVE FULLY FINISHED N AL MAQSED COMPOUND NEW
ADMINISTRATIVE CAPITAL N R3 AREA WITH A DISTINCTIVE VIEW OF THE GREEN RIVER","Madinaty, Cairo•",32 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-10T15:39:00.967Z,FALSE
aHR0cHM6Ly93,7000000,4,4,490,14286,"AT THE LOWEST PRICE, AN APARTMENT FOR SALE, READY TO MOVE, 160 SQUARE METERS, IN
PATIO ORO LAGOON VIEW MINUTES FROM AUC AND GOLDEN SQUARE","Al Andalous, 5th Settlement•",32 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Family Size 🛏,2026-04-10T15:39:00.967Z,FALSE
aHR0cHM6Ly93,7881440,3,3,200,39407,AMEEZ STUDIO OFFERS INSTALLMENT PLANS IN AL REHAB. PRIME LOCATION,"VGK Compound, 5th Settlement•",31 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:39:00.967Z,FALSE
aHR0cHM6Ly93,5000000,3,2,150,33333,"160م للبيع بمدينة الرحاب المرحلة الأولى بجوار السوق القديم ڤيو وايد جاردن طابق
رابع باسانسير","New Narges, 5th Settlement•",36 minutes ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-10T15:39:00.968Z,FALSE
aHR0cHM6Ly93,13000000,3,2,154,84416,"APARTMENT FOR SALE IN MADINATY 107M IN THE NEWEST PHASE B14 OPEN PARK VIEW
INSTALLMENTS OVER 10 YEARS","Heliopolis, Cairo•",36 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:39:00.968Z,FALSE
aHR0cHM6Ly93,3999000,3,3,143,27965,"DUPLEX FOR SALE IN ANDALUS AT THE LOWEST PRICE, SEMI-FINISHED","Stoda Residence, Sheraton•",40 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Family Size 🛏",2026-04-10T15:39:00.969Z,FALSE
aHR0cHM6Ly93,7900000,3,2,230,34348,VILLAGE GARDENS KATAMEYA APARTMENT FOR SALE,"El Banafseg 1, 1st Settlement•",41 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Family Size 🛏",2026-04-10T15:39:00.969Z,FALSE
aHR0cHM6Ly93,9000000,3,2,144,62500,"3-BEDROOM APARTMENT, FULLY FINISHED, READY FOR IMMEDIATE DELIVERY, WITH
INSTALLMENTS OVER 10 YEARS, FOR SALE","One Katameya, Katameya•",41 minutes ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,Family Size 🛏,2026-04-10T15:39:00.969Z,FALSE
aHR0cHM6Ly93,6600000,1,1,67,98507,"INVEST IN YOUR APARTMENT WITH HIGH ROI IN VALORE SHERATON FULLY FINISHED WITH
AIR CONDITIONING AND KITCHEN ADJACENT TO CITY CENTER ALMAZA, LOCATED O","Noor City, New Capital City•",45 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-10T15:39:00.969Z,FALSE
aHR0cHM6Ly93,15000000,3,3,525,28571,"UNPRECEDENTED PRICE! 230M² APARTMENT, IMMEDIATE OCCUPANCY, ULTRA-SUPER-LUXURIOUS
FINISHING, IN A VERY SPECIAL LOCATION.","West Golf Compound, Katameya•",45 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Family Size 🛏",2026-04-10T15:39:00.970Z,FALSE
aHR0cHM6Ly93,4700000,1,1,84,55952,"AN APARTMENT FOR SALE VERY DISTINGUISHED IN HYDE PARK COMPOUND IN THE FIFTH
SETTLEMENT NEAR THE AMERICAN UNIVERSITY WITH ONLY 5% DOWN PAYMENT","New Garden City, New Capital City•",44 minutes ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,,2026-04-10T15:39:00.970Z,FALSE
aHR0cHM6Ly93,2579000,3,2,130,19838,"YOUR APARTMENT IN THE MOST PRESTIGIOUS COMPOUND ON THE MAADI RING ROAD – ONE
KATAMEYA","Bavaria Town, Zahraa Al Maadi•",47 minutes ago,https://www.dubizzle.com.egnull,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Budget Friendly 💚, Family Size 🛏, Double Value Bonus 💎",2026-04-10T15:39:00.970Z,FALSE
aHR0cHM6Ly93,16000000,3,1,120,133333,STUDIO FOR SALE 67 SQM IN NOOR CITY LOWEST TOTAL PRICE INSTALLMENT OVER 14 YEARS,"Gardenia Compound, Nasr City•",47 minutes ago,https://www.dubizzle.com.egundefined,No,1,Normal 🟡,Family Size 🛏,2026-04-10T15:39:00.970Z,FALSE
aHR0cHM6Ly93,11300000,5,4,255,44314,Green Home,"Palm Hills New Cairo Compound, 5th Settlement•",2 weeks ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-10T15:42:29.996Z,FALSE
aHR0cHM6Ly93,17227000,3,4,185,93119,Remax Avalon,"Mountain View iCity Compound, 5th Settlement•",21 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,6850000,3,3,165,41515,Egy Property,"Mountain View iCity Compound, 5th Settlement•",22 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,8250000,3,3,165,50000,4 C,"Mountain View iCity Compound, 5th Settlement•",23 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,12500000,3,3,156,80128,4 BEDROOMS OPEN VIEW APARTMENT FOR SALE IN PALM HILLS NEW CAIRO,"Eastown Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,5671000,3,3,128,44305,"UNBEATABLE PRICE! PENTHOUSE 185M + 135M ROOF TERRACE. IMMEDIATE OCCUPANCY WITH A
SPECIAL OFFER FOR A LIMITED TIME.","Madinaty, Cairo•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,8700000,3,3,191,45550,"UNBEATABLE PRICE! GROUND FLOOR APARTMENT 165M² + 25M² GARDEN. IMMEDIATE
OCCUPANCY IN A PRIME LOCATION. LIMITED AVAILABILITY.","Hyde Park New Cairo Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,8600000,3,3,211,40758,"APARTMENT FOR SALE AT THE LOWEST PRICE, 165M², ULTRA-SUPER-LUX FINISHED, WITH A
DISTINCTIVE VIEW AND A PRIME LOCATION DIRECTLY NEXT TO THE CLUB.","Madinaty, Cairo•",1 hour ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,4200000,2,3,126,33333,LOWEST PRICE FACING NORTH APARTMENT+GARDEN - VERY PRIME LOCATION,"Sarai, Mostakbal City•",3 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, New Listing ⚡",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,4200000,3,3,171,24561,A UNIQUE OPPORTUNITY TO OWN AN APARTMENT 128M IN FRONT OF THE MADINATY CLUB B8,"5th Settlement, New Cairo•",5 hours ago,https://www.dubizzle.com.egnull,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,22000000,3,2,165,133333,"VERY PRIME LOCATION APARTMENT LANDSCAPE AND POOL VIEW READY TO MOVE FOR SALE AT
HYDE PARK - NEW CAIRO","The Waterway Compound, 5th Settlement•",16 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:42:29.997Z,FALSE
aHR0cHM6Ly93,6350000,3,3,207,30676,"PAY 8,600,000 AND RECEIVE AN APARTMENT OF 211M IN THE UPSCALE STAGES OF MADINATY","Capital Gardens, Mostakbal City•",3 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Family Size 🛏",2026-04-10T15:42:29.998Z,FALSE
aHR0cHM6Ly93,6150000,3,3,197,31218,"UNDER MARKET PRICE GROUND APARTMENT WITH A PRIVATE GARDEN READY TO MOVE WITH LOW
DOWN PAYMENT AND INSTALLMENTS IN S1","Capital Gardens, Mostakbal City•",6 minutes ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.998Z,FALSE
aHR0cHM6Ly93,10500000,3,2,155,67742,"APARTMENT IN 5TH SETTLEMENT FOR SALE LOWEST PRICE IN BEST LOCATION 171M
SEMI-FINISHED WITH A POOL VIEW & LANDSCAPED IN INSTALLMENT OVER4YEARS","Fifth Square Compound, 5th Settlement•",11 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.998Z,FALSE
aHR0cHM6Ly93,11400000,2,3,150,76000,"FULLY FINISHED APARTMENR FOR SALE IN WATER WAY 3 BEDROOMS WITH ACS CASH
22000.000","Fifth Square Compound, 5th Settlement•",9 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Optimal Size 📐,2026-04-10T15:42:29.998Z,FALSE
aHR0cHM6Ly93,12000000,3,3,160,75000,"CHEAPEST PRICE APARTMENT 207M IMMEDIATE DELIVERY WITH AN OPEN VIEW OF THE
LANDSCAPE (IN CAPITAL GARDENS)","Fifth Square Compound, 5th Settlement•",11 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.998Z,FALSE
aHR0cHM6Ly93,5200000,2,3,168,30952,"UNPRECEDENTED PRICE, 198M² APARTMENT, IMMEDIATE DELIVERY, GARDEN VIEW, SEA VIEW,
PRIME LOCATION (FOR A LIMITED TIME)","Capital Gardens, Mostakbal City•",13 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Optimal Size 📐",2026-04-10T15:42:29.998Z,FALSE
aHR0cHM6Ly93,5350000,2,3,168,31845,"READY TO MOVE APARTMENT FOR SALE IN FIFTH SQUARE - AL MARASEM GOLDEN SQUARE AREA
OF THE FIFTH SETTLEMENT, NEW CAIRO, DIRECTLY ON NORTH 90TH STREET","Capital Gardens, Mostakbal City•",17 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Optimal Size 📐",2026-04-10T15:42:29.999Z,FALSE
aHR0cHM6Ly93,4000000,3,3,155,25806,PENTHOUSE FOR SALE IN FIFTH SQUARE ALMARASEM NEW CAIRO,"El Patio Sola, Shorouk City•",21 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.999Z,FALSE
aHR0cHM6Ly93,6100000,2,2,121,50413,"FULLY FINISHED APARTMENT WITH GARDEN READY TO MOVE WITH LOWEST PRICE IN MARKET
FOR SALE IN COMPOUND FIFTH SQUARE AL-MARASEM","The Address East Compound, 5th Settlement•",25 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-10T15:42:29.999Z,FALSE
aHR0cHM6Ly93,8900000,3,3,165,53939,"SPECIAL OFFER: 165M² APARTMENT, IMMEDIATE DELIVERY, - WITH AN OPEN VIEW OF THE
PARK (FOR A LIMITED TIME)","Creek Town Compound, 5th Settlement•",26 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.999Z,FALSE
aHR0cHM6Ly93,7500000,3,2,160,46875,"UNPRECEDENTED PRICE, 168M CORNER APARTMENT, IMMEDIATE DELIVERY, WITH A
DISTINCTIVE VIEW OF THE LANDSCAPE AND PARK - PRIME LOCATION (FOR A LIMITED TIME","Stoda Residence, Sheraton•",29 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.999Z,FALSE
aHR0cHM6Ly93,3800000,3,2,155,24516,"APARTMENT LOWEST PRICE IN PROJECT WITH PRIME LOCATION + LAYOUT +VIEW POOL-GARDEN
TYPICAL FLOOR NEXT CLEOPATRA PALACE EL SHOROUK GRANDA EL SHOROUK","New Narges, 5th Settlement•",39 minutes ago,https://www.dubizzle.com.egnull,No,10,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:29.999Z,FALSE
aHR0cHM6Ly93,6500000,3,2,136,47794,"APARTMENT FOR SALE READY TO MOVE THE ADDRESS EAST IN THE HEART OF NEW CAIRO
FULLY FINISHED WITH INSTALLMENTS OVER THE LONGEST PAYMENT PERIOD","Madinaty, Cairo•",49 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,Family Size 🛏,2026-04-10T15:42:30.000Z,FALSE
aHR0cHM6Ly93,15000000,3,3,150,100000,"APARTMENT FOR SALE IN CREEK TOWN COMPOUND NEAR GATE 20 AL REHAB CASH PRICE OR
PAY ONLY 11% DOWN AND INSTALLMENTS OVER 10 YEARS CREEK TOWN","Hyde Park New Cairo Compound, 5th Settlement•",51 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:42:30.000Z,FALSE
aHR0cHM6Ly93,4600000,3,2,164,28049,"APARTMENT FOR SALE AT CASH PRICE IN STODA COMPOUND READY TO MOVE FULLY FINISHED
WITH AN 11% DOWN PAYMENT AND INSTALLMENTS OVER 10 YEARS","EL Patio ORO Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,9,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:42:30.000Z,FALSE
aHR0cHM6Ly93,2300000,1,1,58,39655,"FOR SPECIAL OFFERS IN THE NEW NARCISSUS, CALL ME FOR IMMEDIATE DELIVERY,
REPEATED, CORNER, NORTH-FACING, 2 NUMBERS, GAMAL ABDEL NASSER, IN THE NEW
NARGES, 3 ROOMS","Sarai, Mostakbal City•",1 hour ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Budget Friendly 💚, New Listing ⚡",2026-04-10T15:42:30.000Z,FALSE
aHR0cHM6Ly93,6800000,3,3,165,41212,"SPECIAL OPPORTUNITY TO OWN AN APARTMENT IN MADINTY 136M MODEL 200 THE DIVISION 3
BEDROOMS 2 BATHROOMS REPEATED FLOOR NOT THE LAST VIEW GARDEN NEAR SERVICES AND
THE MOSQUE FOR COMMUNICATION 01147776005","Mountain View iCity Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:42:30.000Z,FALSE
aHR0cHM6Ly93,7300000,2,2,130,56154,"A UNIQUE APARTMENT FOR SALE IN HYDE PARK COMPOUND IN THE FIFTH SETTLEMENT, CLOSE
TO THE AMERICAN UNIVERSITY, WITH ONLY 5% DOWN PAYMENT","Galleria Moon Valley Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-10T15:42:30.001Z,FALSE
